ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
72385,Passenger,ROCKY HILL,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
56188,Passenger,SANDY HOOK,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70796,Passenger,SHERMAN,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70194,Passenger,SIMSBURY,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Volvo,Xc60 Plus,EP,Black,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
57026,Combination,SOUTHINGTON,CT,4/19/2023,4/18/2026,Combination,Truck,"10,550",2022,GMC,Hummer Edition 1,4C,White,0,E00,"10,550",GMC Hummer EV SUT,BEV,Light-Duty (Class 1-2)
1416283,Passenger,SOUTH WINDSOR,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2017,Chevrolet,Bolt Ev Premier,4H,Orange,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
70648,Passenger,STAMFORD,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
1540969,Passenger,STAMFORD,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2018,Honda,Clarity Touring,4D,Gray,0,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
58284,Passenger,TORRINGTON,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Euv Lt,4H,Gray,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
1541556,Passenger,TRUMBULL,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2017,Toyota,Prius Prime,4H,Red,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
69900,Passenger,WEST HARTFORD,CT,4/19/2023,4/18/2026,Regular,SUV,0,2022,Hyundai,Kona Sel,SU,Unknown,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
69520,Passenger,WEST HARTFORD,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Volvo,C40 Recharge Ultimate,SU,Red,0,E00,0,Volvo C40 Recharge,BEV,Light-Duty (Class 1-2)
72323,Passenger,WEST HARTFORD,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
72081,Passenger,WEST HAVEN,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
67476,Passenger,WESTPORT,CT,4/19/2023,4/18/2026,Regular,SUV,0,2023,Tesla,Model X,SU,White,"1,318,802",E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
1532043,Passenger,WEST SUFFIELD,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2018,Chevrolet,Bolt Ev Premier,SD,Gray,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
67677,Passenger,WETHERSFIELD,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2023,Jeep,Grand Cherokee Limited 4xe,SU,White,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
1039973,Passenger,WINDHAM,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2013,Tesla,Model S,4H,Gray,"834,002",E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
1530808,Passenger,WOODSTOCK,CT,4/19/2023,4/18/2026,Regular,Passenger,0,2017,Toyota,Prius Prime,4H,Silver,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
55023,Passenger,AMSTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
55018,Passenger,AVON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66872,Passenger,BEACON FALLS,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Volvo,S60 Plus,4D,Black,0,H04,0,Volvo S60 Plug In,PHEV,Light-Duty (Class 1-2)
70385,Passenger,BERLIN,CT,4/18/2023,4/17/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
52509,Passenger,BETHEL,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Hyundai,Tucson Sel,SU,Blue,"6,161,681",H04,0,Hyundai Tucson Plug In,PHEV,Light-Duty (Class 1-2)
63600,Passenger,BETHEL,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
64945,Passenger,BOLTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66898,Passenger,BRIDGEPORT,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
64293,Passenger,BRIDGEPORT,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
67259,Passenger,BRISTOL,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2021,Mini,Cooper Se,2H,Silver,0,E00,0,Mini Hardtop 2 Door EV,BEV,Light-Duty (Class 1-2)
63313,Passenger,BRISTOL,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
1915498,Passenger,BROOKFIELD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2019,Hyundai,Ioniq Limited,5D,White,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
63550,Passenger,BURLINGTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67398,Passenger,CHESHIRE,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
63851,Passenger,CHESHIRE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
70357,Passenger,CHESHIRE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66417,Passenger,CHESHIRE,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
64095,Passenger,COLUMBIA,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67641,Passenger,CROMWELL,CT,4/18/2023,4/17/2026,Regular,SUV,0,2022,Jeep,Grand Cherokee Overland 4xe,EP,Black,"5,086,315",H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
70387,Passenger,CROMWELL,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
68420,Passenger,DANBURY,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2018,BMW,I3 Rex,SD,Black,0,H02,0,BMW i3,PHEV,Light-Duty (Class 1-2)
65992,Combination,DANIELSON,CT,4/18/2023,4/17/2026,Combination,Passenger,"4,300",2023,Subaru,Crosstrek Premium,SW,Blue,0,H04,"4,901",Subaru Crosstrek,PHEV,Light-Duty (Class 1-2)
70598,Passenger,DARIEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66223,Passenger,DARIEN,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,Black,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
54997,Passenger,DARIEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,"1,889,634",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
52235,Passenger,DEEP RIVER,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
68590,Passenger,DERBY,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
67179,Combination,DES PLAINES,IL,4/18/2023,4/17/2026,Combination,Passenger,"4,300",2023,Volvo,S60 Plus,4D,White,0,H04,"5,071",Volvo S60 Plug In,PHEV,Light-Duty (Class 1-2)
65818,Passenger,EAST LYME,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,"3,848,633",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66011,Passenger,EASTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70389,Passenger,EASTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
54992,Passenger,ELLINGTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
52483,Passenger,ENFIELD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Jeep,Wrangler Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
54996,Passenger,FARMINGTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66899,Passenger,FARMINGTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,White,"4,959,940",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66869,Passenger,FARMINGTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
65689,Passenger,GLASTONBURY,CT,4/18/2023,4/17/2026,Regular,Passenger,"5,300",2020,Porsche,Taycan 4s,4D,Black,0,E00,"5,300",Porsche Taycan,BEV,Light-Duty (Class 1-2)
63844,Passenger,GREENWICH,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
70388,Passenger,GREENWICH,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67668,Passenger,GREENWICH,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Launch Edition,SU,Green,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
67671,Passenger,GREENWICH,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Lexus,Rz 450e,SU,Gray,0,E00,0,Lexus RZ 450e,BEV,Light-Duty (Class 1-2)
68586,Passenger,GUILFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
70358,Passenger,GUILFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Toyota,Rav4 Prime Xse,SU,Blue,"6,593,342",H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
68407,Passenger,HADDAM,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,"905,440",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66901,Passenger,HAMDEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,"2,375,921",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
52214,Passenger,HAMDEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Limited,SD,Silver,0,E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
51880,Passenger,MADISON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
65639,Passenger,MANCHESTER,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66801,Passenger,MANCHESTER,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
68889,Combination,MIDDLETOWN,CT,4/18/2023,4/17/2026,Combination,Van,"9,500",2023,Ford,Transit T-350,VN,White,0,E00,"9,500",Ford E-Transit,BEV,Light-Duty (Class 1-2)
66990,Combination,MIDDLETOWN,CT,4/18/2023,4/17/2026,Combination,Van,"9,500",2023,Ford,Transit T-350,VN,White,0,E00,"9,500",Ford E-Transit,BEV,Light-Duty (Class 1-2)
66971,Passenger,MIDDLETOWN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2022,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
65987,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,KIA,Sportage X Line,SU,Gray,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
64933,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
69256,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,"4,636,978",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66911,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model S,SD,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
65987,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,KIA,Sportage X Line,SU,Gray,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
55024,Passenger,MILFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,"6,889,122",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
65299,Passenger,MONROE,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Launch Edition,SU,Black,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
68588,Passenger,MONROE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70386,Passenger,MONROE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
67216,Passenger,MONROE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
62913,Passenger,NEWARK,NJ,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Ev 1lt,SU,Gray,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
64903,Combination,NEW CANAAN,CT,4/18/2023,4/17/2026,Combination,Truck,"8,000",2023,Rivian,R1t Adventure,TK,Silver,0,E00,"8,532",Rivian R1T,BEV,Light-Duty (Class 1-2)
62887,Passenger,NEW CANAAN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2019,BMW,530xe,4D,Black,0,H04,"5,500",BMW 5-Series Plug in,PHEV,Light-Duty (Class 1-2)
70384,Passenger,NEW HAVEN,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
54819,Passenger,NEW HAVEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66812,Passenger,NEW MILFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2019,Porsche,Cayenne,SU,White,0,H06,0,Porsche Cayenne S E-Hybrid,PHEV,Light-Duty (Class 1-2)
68874,Passenger,NIANTIC,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
68311,Passenger,NORTH BRANFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Jeep,Wrangler 4xe,4W,White,0,H04,"6,200",Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
55022,Passenger,NORTHFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,"3,520,121",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66281,Passenger,NORTH GRANBY,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,"523,655",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
64915,Passenger,NORTH HAVEN,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66236,Passenger,NORWALK,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Xse,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
52985,Passenger,NORWALK,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,Gray,"1,321,034",E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
55016,Passenger,ORANGE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
55020,Passenger,PLAINVILLE,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,"5,706,843",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67418,Passenger,RIDGEFIELD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Jeep,Grand Cherokee Trailhawk 4xe,SU,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
64904,Passenger,RIVERSIDE,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,BMW,Ix Xdrive50,SU,Blue,0,E00,0,BMW iX,BEV,Light-Duty (Class 1-2)
66913,Passenger,SANDY HOOK,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
54650,Passenger,SHELTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2019,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
66815,Passenger,SHERMAN,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Xse,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
65794,Passenger,SIMSBURY,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70332,Passenger,SOUTHBURY,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model X,SU,Red,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
65310,Passenger,SOUTH GLASTONBURY,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
65508,Passenger,SOUTH WINDSOR,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67625,Passenger,SOUTH WINDSOR,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Se,SU,Silver,0,H04,"5,530",Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
68583,Passenger,SOUTH WINDSOR,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
66473,Passenger,SOUTH WINDSOR,CT,4/18/2023,4/17/2026,Regular,Truck,"6,200",2023,Jeep,Wrangler Sahara 4xe,EP,White,0,H04,"6,200",Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
64756,Passenger,SOUTH WINDSOR,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
68610,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
64289,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2022,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
63813,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2014,Tesla,Model S,4H,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
70363,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
70361,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
70335,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
65653,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
52730,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Audi,Q4 E-tron Sportback Premium Pl,SU,Gray,0,E00,0,Audi Q4 e-tron,BEV,Light-Duty (Class 1-2)
66912,Passenger,STAMFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
55034,Passenger,STRATFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
71096,Passenger,TRUMBULL,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
55021,Passenger,TRUMBULL,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
69728,Passenger,UNIONVILLE,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
65687,Passenger,WALLINGFORD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Nissan,Ariya Evolve+,4D,Gray,0,E00,0,Nissan Ariya,BEV,Light-Duty (Class 1-2)
67234,Passenger,WEST HARTFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
67819,Passenger,WEST HARTFORD,CT,4/18/2023,4/17/2026,Regular,SUV,"4,400",2023,Toyota,Rav4 Prime Xse,SU,Gray,0,H04,"4,900",Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
68663,Passenger,WEST HARTFORD,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Launch Edition,SU,Green,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
66220,Passenger,WESTPORT,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,Blue,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
67450,Passenger,WESTPORT,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,"6,284,920",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
68609,Passenger,WESTPORT,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
63331,Passenger,WESTPORT,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
69950,Passenger,WETHERSFIELD,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
67608,Passenger,WILTON,CT,4/18/2023,4/17/2026,Regular,Passenger,0,2023,Audi,E-tron Premium,SU,Black,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
63823,Passenger,WILTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Jeep,Wrangler Rubicon 4xe,SU,Green,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
67032,Passenger,WILTON,CT,4/18/2023,4/17/2026,Regular,SUV,0,2023,Tesla,Model X,SU,Gray,"6,319,187",E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
1712405,Passenger,AVON,CT,4/17/2023,4/16/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Blue,"3,438,495",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
69024,Passenger,BETHANY,CT,4/17/2023,4/16/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,SU,White,0,G04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
